2011-06-08 11:03:47 | Login: ajenkins logged in.
[2011-07-27 09:07:50] [client 108.9.191.85] [user janton] User Exited: logout success
[2011-07-27 09:30:07] [client 108.9.191.85] [user bbell] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-27 10:41:00] [client 108.9.191.85] [user bbell] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-27 11:16:42] [client 108.9.191.85] [user bbell] User Exited: logout success
[2011-07-27 15:01:59] [client 161.130.21.164] [user sbarnes] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-07-27 15:07:34] [client 164.111.78.107] [user jkerby] User Login: SUCCESS: logged into Combat Casualty Training Consortium.
[2011-08-03 13:51:52] [client 161.130.58.29] [user ] Page Published: PID85
[2011-08-03 13:52:44] [client 161.130.58.29] [user ] Page Published: PID85
[2011-08-03 13:52:58] [client 161.130.58.29] [user ] Page Published: PID85
[2011-08-03 13:53:57] [client 161.130.58.29] [user ] Page Published: PID85
[2011-08-04 09:56:55] [client 161.130.58.29] [user ] Page Published: PID86
[2011-08-04 09:57:20] [client 161.130.58.29] [user ] Page Published: PID86
[2011-08-04 09:57:40] [client 161.130.58.29] [user ] Page Published: PID86
[2011-08-04 10:06:15] [client 161.130.58.29] [user ] Page Published: PID87
[2011-08-04 11:18:16] [client 161.130.58.29] [user ] Page Published: PID88
[2011-08-04 11:50:12] [client 161.130.58.29] [user ] Page Published: PID89
[2011-08-04 12:28:12] [client 161.130.58.29] [user ] Page Published: PID90
[2011-08-04 12:28:22] [client 161.130.58.29] [user ] Page Published: PID85
[2011-08-04 12:28:28] [client 161.130.58.29] [user ] Page Published: PID85
[2011-08-04 12:28:39] [client 161.130.58.29] [user ] Page Published: PID85
[2011-08-04 12:41:28] [client 161.130.58.29] [user ] Page Published: PID91
[2011-08-04 13:40:54] [client 161.130.58.29] [user ] Page Published: PID92
[2011-08-04 13:41:25] [client 161.130.58.29] [user ] Page Published: PID92
[2011-08-04 13:42:19] [client 161.130.58.29] [user ] Page Published: PID92
[2011-08-04 13:44:37] [client 161.130.58.29] [user ] Page Published: PID92
[2011-08-04 13:50:21] [client 161.130.58.29] [user ] Page Published: PID93
[2011-08-04 13:50:46] [client 161.130.58.29] [user ] Page Published: PID92
[2011-08-04 13:51:40] [client 161.130.58.29] [user ] Page Published: PID94
[2011-08-04 13:52:20] [client 161.130.58.29] [user ] Page Published: PID93
[2011-08-04 13:53:38] [client 161.130.58.29] [user ] Page Published: PID95
[2011-08-04 13:54:27] [client 161.130.58.29] [user ] Page Published: PID96
[2011-08-04 13:54:58] [client 161.130.58.29] [user ] Page Published: PID97
[2011-08-04 13:55:54] [client 161.130.58.29] [user ] Page Published: PID98
[2011-08-04 13:56:36] [client 161.130.58.29] [user ] Page Published: PID99
[2011-08-04 13:57:02] [client 161.130.58.29] [user ] Page Published: PID100
[2011-08-04 13:57:31] [client 161.130.58.29] [user ] Page Published: PID101
[2011-08-04 13:58:32] [client 161.130.58.29] [user ] Page Published: PID102
[2011-08-04 13:59:00] [client 161.130.58.29] [user ] Page Published: PID103
[2011-08-04 13:59:41] [client 161.130.58.29] [user ] Page Published: PID104
[2011-08-04 14:00:28] [client 161.130.58.29] [user ] Page Published: PID105
[2011-08-04 14:01:20] [client 161.130.58.29] [user ] Page Published: PID106
[2011-08-04 14:01:54] [client 161.130.58.29] [user ] Page Published: PID107
[2011-08-04 14:02:41] [client 161.130.58.29] [user ] Page Published: PID108
[2011-08-04 14:56:16] [client 161.130.58.29] [user ] Page Published: PID97
[2011-08-04 14:56:22] [client 161.130.58.29] [user ] Page Published: PID97
[2011-08-04 15:56:11] [client 161.130.58.29] [user ] Page Published: PID98
[2011-08-04 16:29:51] [client 161.130.58.29] [user ] Page Published: PID109
[2011-08-04 16:34:27] [client 161.130.58.29] [user ] Page Published: PID100
[2011-08-04 16:34:31] [client 161.130.58.29] [user ] Page Published: PID100
[2011-08-05 09:05:40] [client 161.130.58.29] [user ] Page Published: PID110
[2011-08-05 10:11:44] [client 161.130.58.29] [user ] Page Published: PID111
[2011-08-05 10:12:08] [client 161.130.58.29] [user ] Page Published: PID111
[2011-08-05 10:14:23] [client 161.130.58.29] [user ] Page Published: PID111
[2011-08-05 10:18:07] [client 161.130.58.29] [user ] Page Published: PID112
[2011-08-05 10:22:56] [client 161.130.58.29] [user ] Page Published: PID113
[2011-08-05 10:26:40] [client 161.130.58.29] [user ] Page Published: PID114
[2011-08-05 10:30:50] [client 161.130.58.29] [user ] Page Published: PID115
[2011-08-05 10:51:26] [client 161.130.58.29] [user ] Page Published: PID116
[2011-08-05 11:10:31] [client 161.130.58.29] [user ] Page Published: PID117
[2011-08-05 11:12:03] [client 161.130.58.29] [user ] Page Published: PID118
[2011-08-05 11:15:23] [client 161.130.58.29] [user ] Page Published: PID119
[2011-08-05 11:17:03] [client 161.130.58.29] [user ] Page Published: PID120
[2011-08-05 11:18:30] [client 161.130.58.29] [user ] Page Published: PID121
[2011-08-05 11:19:51] [client 161.130.58.29] [user ] Page Published: PID122
[2011-08-05 12:16:20] [client 161.130.58.29] [user ] Page Published: PID123
[2011-08-05 12:21:19] [client 161.130.58.29] [user ] Page Published: PID124
[2011-08-05 12:22:27] [client 161.130.58.29] [user ] Page Published: PID125
[2011-08-05 12:27:05] [client 161.130.58.29] [user ] Page Published: PID126
[2011-08-05 13:13:31] [client 161.130.58.29] [user ] Page Published: PID127
[2011-08-05 13:32:57] [client 161.130.58.29] [user ] Page Published: PID128
[2011-08-05 14:33:03] [client 161.130.58.29] [user ] Page Published: PID129
[2011-08-05 15:11:53] [client 161.130.58.29] [user ] Page Published: PID130
[2011-08-05 15:13:43] [client 161.130.58.29] [user ] Page Published: PID131
[2011-08-05 15:14:52] [client 161.130.58.29] [user ] Page Published: PID131
[2011-08-05 15:15:25] [client 161.130.58.29] [user ] Page Published: PID130
[2011-08-05 15:15:49] [client 161.130.58.29] [user ] Page Published: PID129
[2011-08-05 15:16:36] [client 161.130.58.29] [user ] Page Published: PID132
[2011-08-08 09:17:20] [client 161.130.58.29] [user ] Page Published: PID133
[2011-08-08 14:08:28] [client 161.130.58.29] [user ] Page Published: PID134
[2011-08-08 14:09:16] [client 161.130.58.29] [user ] Page Published: PID135
[2011-08-08 14:18:58] [client 161.130.58.29] [user ] Page Published: PID136
[2011-08-08 14:22:34] [client 161.130.58.29] [user ] Page Published: PID135
[2011-08-08 16:36:37] [client 161.130.58.2] [user ] Page Published: PID137
[2011-08-08 16:37:23] [client 161.130.58.2] [user ] Page Published: PID137
[2011-08-08 16:42:13] [client 161.130.58.2] [user ] Page Published: PID137
[2011-08-08 16:42:25] [client 161.130.58.2] [user ] Page Published: PID137
[2011-08-08 16:51:11] [client 161.130.58.2] [user ] Page Published: PID137
[2011-08-08 16:52:04] [client 161.130.58.2] [user ] Page Published: PID137
[2011-08-08 16:52:34] [client 161.130.58.2] [user ] Page Published: PID137
[2011-08-09 08:52:14] [client 161.130.58.29] [user ] Page Published: PID55
[2011-08-09 08:54:26] [client 161.130.58.29] [user ] Page Published: PID55
[2011-08-09 09:06:03] [client 161.130.58.29] [user ] Page Published: PID138
[2011-08-09 09:13:50] [client 161.130.58.29] [user ] Page Published: PID139
[2011-08-09 09:14:04] [client 161.130.58.29] [user ] Page Published: PID140
[2011-08-09 09:15:05] [client 161.130.58.29] [user ] Page Published: PID141
[2011-08-09 09:15:23] [client 161.130.58.29] [user ] Page Published: PID142
[2011-08-09 09:16:09] [client 161.130.58.29] [user ] Page Published: PID143
[2011-08-09 09:17:17] [client 161.130.58.29] [user ] Page Published: PID144
[2011-08-09 09:18:57] [client 161.130.58.29] [user ] Page Published: PID145
[2011-08-09 09:19:20] [client 161.130.58.29] [user ] Page Published: PID146
[2011-08-09 09:20:04] [client 161.130.58.29] [user ] Page Published: PID147
[2011-08-09 09:20:39] [client 161.130.58.29] [user ] Page Published: PID148
[2011-08-09 09:20:58] [client 161.130.58.29] [user ] Page Published: PID149
[2011-08-09 09:21:40] [client 161.130.58.29] [user ] Page Published: PID150
[2011-08-09 09:22:24] [client 161.130.58.29] [user ] Page Published: PID151
[2011-08-09 09:22:46] [client 161.130.58.29] [user ] Page Published: PID152
[2011-08-09 09:23:38] [client 161.130.58.29] [user ] Page Published: PID153
[2011-08-09 09:24:02] [client 161.130.58.29] [user ] Page Published: PID154
[2011-08-09 09:24:35] [client 161.130.58.29] [user ] Page Published: PID155
[2011-08-09 09:27:18] [client 161.130.58.29] [user ] Page Published: PID156
[2011-08-09 09:28:03] [client 161.130.58.29] [user ] Page Published: PID157
[2011-08-09 09:28:17] [client 161.130.58.29] [user ] Page Published: PID155
[2011-08-09 09:30:13] [client 161.130.58.29] [user ] Page Published: PID158
[2011-08-09 09:31:02] [client 161.130.58.29] [user ] Page Published: PID159
[2011-08-09 09:32:08] [client 161.130.58.29] [user ] Page Published: PID160
[2011-08-09 09:32:32] [client 161.130.58.29] [user ] Page Published: PID161
[2011-08-09 09:32:50] [client 161.130.58.29] [user ] Page Published: PID162
[2011-08-09 09:34:05] [client 161.130.58.29] [user ] Page Published: PID163
[2011-08-09 09:34:50] [client 161.130.58.29] [user ] Page Published: PID164
[2011-08-09 09:35:23] [client 161.130.58.29] [user ] Page Published: PID165
[2011-08-09 09:36:08] [client 161.130.58.29] [user ] Page Published: PID166
[2011-08-09 09:36:36] [client 161.130.58.29] [user ] Page Published: PID167
[2011-08-09 09:36:54] [client 161.130.58.29] [user ] Page Published: PID168
[2011-08-09 09:37:20] [client 161.130.58.29] [user ] Page Published: PID169
[2011-08-09 09:38:29] [client 161.130.58.29] [user ] Page Published: PID170
[2011-08-09 09:39:02] [client 161.130.58.29] [user ] Page Published: PID171
[2011-08-09 09:46:39] [client 161.130.58.29] [user ] Page Published: PID172
[2011-08-09 09:47:03] [client 161.130.58.29] [user ] Page Published: PID173
[2011-08-09 09:47:32] [client 161.130.58.29] [user ] Page Published: PID174
[2011-08-09 09:48:26] [client 161.130.58.29] [user ] Page Published: PID175
[2011-08-09 09:49:03] [client 161.130.58.29] [user ] Page Published: PID176
[2011-08-09 09:49:38] [client 161.130.58.29] [user ] Page Published: PID177
[2011-08-09 10:24:57] [client 161.130.58.2] [user ] Page Published: PID178
[2011-08-09 10:25:22] [client 161.130.58.2] [user ] Page Published: PID178
[2011-08-09 10:25:50] [client 161.130.58.2] [user ] Page Published: PID178
[2011-08-09 10:30:23] [client 161.130.58.2] [user ] Page Published: PID178
[2011-08-09 10:30:25] [client 161.130.58.29] [user ] Page Published: PID179
[2011-08-09 10:31:06] [client 161.130.58.29] [user ] Page Published: PID180
[2011-08-09 10:31:30] [client 161.130.58.29] [user ] Page Published: PID180
[2011-08-09 10:32:02] [client 161.130.58.29] [user ] Page Published: PID181
[2011-08-09 10:32:28] [client 161.130.58.29] [user ] Page Published: PID182
[2011-08-09 10:32:55] [client 161.130.58.29] [user ] Page Published: PID183
[2011-08-09 10:33:40] [client 161.130.58.29] [user ] Page Published: PID184
[2011-08-09 10:34:09] [client 161.130.58.29] [user ] Page Published: PID185
[2011-08-09 10:34:29] [client 161.130.58.29] [user ] Page Published: PID186
[2011-08-09 10:34:52] [client 161.130.58.29] [user ] Page Published: PID187
[2011-08-09 10:36:01] [client 161.130.58.29] [user ] Page Published: PID188
[2011-08-09 10:36:28] [client 161.130.58.29] [user ] Page Published: PID189
[2011-08-09 10:36:57] [client 161.130.58.29] [user ] Page Published: PID190
[2011-08-09 10:37:53] [client 161.130.58.29] [user ] Page Published: PID191
[2011-08-09 10:38:18] [client 161.130.58.29] [user ] Page Published: PID192
[2011-08-09 10:38:56] [client 161.130.58.29] [user ] Page Published: PID193
[2011-08-09 10:39:39] [client 161.130.58.29] [user ] Page Published: PID194
[2011-08-09 10:40:22] [client 161.130.58.29] [user ] Page Published: PID195
[2011-08-09 10:40:35] [client 161.130.58.2] [user ] Page Published: PID178
[2011-08-09 10:41:06] [client 161.130.58.29] [user ] Page Published: PID196
[2011-08-09 10:41:33] [client 161.130.58.2] [user ] Page Published: PID197
[2011-08-09 10:41:38] [client 161.130.58.2] [user ] Page Published: PID197
[2011-08-09 10:43:35] [client 161.130.58.2] [user ] Page Published: PID197
[2011-08-09 10:45:54] [client 161.130.58.2] [user ] Page Published: PID197
[2011-08-09 10:47:26] [client 161.130.58.2] [user ] Page Published: PID197
[2011-08-09 10:48:07] [client 161.130.58.2] [user ] Page Published: PID198
[2011-08-09 10:48:14] [client 161.130.58.2] [user ] Page Published: PID198
